calc_at,avg,count_with_metric,min,max
2020-02-22 00:00:00,0.17795143013248916929,45759,0E-20,1.00000000000000000000
2020-03-21 00:00:00,0.181655147793708396491795,47302,0E-20,1.00000000000000000000
2020-04-18 00:00:00,0.184384604560205684352081,50693,0E-20,1.00000000000000000000
2020-05-16 00:00:00,0.180302904411804386353435,57172,0E-20,1.00000000000000000000
