account_id,observation_date,is_churn,total_events,uniq_prod_ct,total_freebies,pct_reading,pct_downloads_per_book,readingownedbook,ebookdownloaded,readingfreepreview,highlightcreated,freecontentcheckout,readingopenchapter,producttoclivebooklinkopened,livebooklogin
0c14d958559a609ac3641e7b7de3ef69,2020-03-01,True,36,4,3,0.38888888888888888889,0.25000000000000000000,14,1,0,11,0,3,1,1
0c167b368c00b672390fa54be52468ec,2020-03-01,False,18,6,4,0.05555555555555555556,0.83333333333333333333,1,5,1,0,1,2,5,0
0c195abda34cf5b365b7cd23b1305a9b,2020-03-01,True,69,8,6,0.43478260869565217391,0.62500000000000000000,30,5,3,5,1,2,0,1
0c1e35c59823910dbfca717fc02096e7,2020-03-01,True,5,3,1,0E-20,0E-20,0,0,0,0,1,0,0,2
0c20d15cd7855adfbdd506b58e85d47c,2020-03-01,False,41,11,9,0.31707317073170731707,0E-20,13,0,2,0,0,7,14,0
0c2204bc0b33496ddc3687768e57b79b,2020-03-01,True,34,2,0,0.67647058823529411765,0E-20,23,0,0,9,0,0,0,0
0c242790373d9f6d71688f63ca59fec3,2020-03-01,False,22,12,1,0.31818181818181818182,0.41666666666666666667,7,5,0,0,1,0,1,0
0c25eabf7d57e895ebf008767e5b6449,2020-03-01,False,15,5,0,0.33333333333333333333,0.40000000000000000000,5,2,0,0,0,0,3,1
0c26a950c51f67b0d5c1a7ba7b5fa182,2020-03-01,False,126,35,44,0.29365079365079365079,0E-20,37,0,29,0,0,15,21,1
0c278f578d9853259f6a5e1c85810de0,2020-03-01,True,3,1,0,0.33333333333333333333,1.00000000000000000000,1,1,0,0,0,0,0,0
0c2925dcc757ea9650951919442747de,2020-03-01,False,37,1,0,0.89189189189189189189,0E-20,33,0,0,0,0,0,1,0
0c29e91619b1e99b3ef9a9db56ca0252,2020-03-01,True,4,1,0,0.50000000000000000000,2.0000000000000000,2,2,0,0,0,0,0,0
0c2a23a1ce63aa22296072df5cd065f7,2020-03-01,False,5431,223,330,0.10679432885288160560,0.59192825112107623318,580,132,130,244,80,120,291,113
0c321e120e54d9b7a71366f628327b47,2020-03-01,False,187,15,0,0.66310160427807486631,0E-20,124,0,0,1,0,0,2,4
0c338b240dcca095d4cf01cf7bf9b165,2020-03-01,True,24,4,0,0.75000000000000000000,0E-20,18,0,0,1,0,0,1,2
0c362c6c8e7b64eb302ece210ad7dd1a,2020-03-01,True,108,2,13,0.63888888888888888889,0E-20,69,0,13,20,0,0,3,2
0c38f1f83208ac99466b73e86e514c9a,2020-03-01,True,13,4,1,0.61538461538461538462,0.50000000000000000000,8,2,1,0,0,0,0,1
0c399decde7f0454230872ef9d76134f,2020-03-01,True,14,2,0,0.57142857142857142857,2.5000000000000000,8,5,0,0,0,0,1,0
0c3af7dcb1f3a5f540893f3b629f3e5f,2020-03-01,False,25,10,9,0.04000000000000000000,0.60000000000000000000,1,6,2,0,3,4,8,0
0c3b9a528bae443175b8f7bbe1b26a75,2020-03-01,False,93,15,4,0.55913978494623655914,0.60000000000000000000,52,9,2,0,1,1,2,5
0c4472efbd236db0d617b1aef024dd02,2020-03-01,True,11,1,0,0.81818181818181818182,0E-20,9,0,0,0,0,0,0,0
0c478a173a2d5e7d97997db8ebe39e1d,2020-03-01,True,182,11,5,0.78571428571428571429,0E-20,143,0,0,0,0,5,9,5
0c4ac41d649b3fcc1a1abb6d77a51450,2020-03-01,True,3,3,1,0.33333333333333333333,0E-20,1,0,0,0,1,0,0,1
0c54ae83e1c8dd02701e578f0e96c634,2020-03-01,True,16,13,1,0.06250000000000000000,1.00000000000000000000,1,13,0,0,1,0,1,0
0c5a2c84421e3038f52fdc7ddf26289a,2020-03-01,False,58,4,2,0.13793103448275862069,0.25000000000000000000,8,1,1,0,1,0,0,0
0c5d81812c45abfb76b75b9db132130a,2020-03-01,False,13,3,7,0.15384615384615384615,0.33333333333333333333,2,1,0,0,1,6,2,1
0c5fa59209eda71f2e03a7259d8bcfc7,2020-03-01,False,29,3,21,0.10344827586206896552,0E-20,3,0,0,1,0,21,0,1
0c605f254255c5cfd8cb9c66012d717b,2020-03-01,True,10,2,0,0.40000000000000000000,2.0000000000000000,4,4,0,0,0,0,0,2
0c72cb7ee1512f800abe27823a792d03,2020-03-01,True,32,4,0,0.84375000000000000000,0E-20,27,0,0,0,0,0,2,2
0c73fd806592d5003c9f3bf1fd852137,2020-03-01,True,40,7,5,0.50000000000000000000,0E-20,20,0,1,0,4,0,3,1
0c75f51e1c1d69d6e1bbbf445b5a7262,2020-03-01,True,8,3,1,0.75000000000000000000,0E-20,6,0,0,0,1,0,0,1
0c7b7323663cb70b5c06b27e06f229f8,2020-03-01,True,3,1,0,1.00000000000000000000,0E-20,3,0,0,0,0,0,0,0
0c805d5dcc8ea307abd77f6994e9a789,2020-03-01,False,23,6,0,0.60869565217391304348,0.66666666666666666667,14,4,0,0,0,0,0,0
0c8a9bfb08c5ab2ad317ee5d8199ad70,2020-03-01,True,2,1,0,0.50000000000000000000,1.00000000000000000000,1,1,0,0,0,0,0,0
0c9e8d6c5bc6868767fe2d7fabdf765a,2020-03-01,False,3,2,0,0.33333333333333333333,0E-20,1,0,0,0,0,0,0,1
0c9ec869e1f12b7ec89a9a47b544c30b,2020-03-01,False,20,3,0,0.80000000000000000000,0.33333333333333333333,16,1,0,0,0,0,0,1
0ca55018fff0e60395100def63d32c1d,2020-03-01,True,3,1,0,0.66666666666666666667,0E-20,2,0,0,0,0,0,0,0
0cb09e4665487c5d5512a3ca9046e95e,2020-03-01,True,3,1,1,0.33333333333333333333,1.00000000000000000000,1,1,0,0,1,0,0,0
0cb41eaacd71f3a43f797f87ce6edbe3,2020-03-01,True,39,2,3,0.41025641025641025641,0E-20,16,0,3,0,0,0,1,1
0cb8af63837aa4317991cab966e9a02c,2020-03-01,False,35,4,0,0.48571428571428571429,0E-20,17,0,0,0,0,0,0,2
0cbb0cd6ccd446c2320e2af4211fc8b9,2020-03-01,True,22,3,0,0.36363636363636363636,1.00000000000000000000,8,3,0,0,0,0,2,1
0cbd56d54465d62fd4161b33146439b0,2020-03-01,False,36,1,0,0.97222222222222222222,0E-20,35,0,0,0,0,0,0,0
0cc0573dc3c00da89c04e5a8259ef832,2020-03-01,True,9,2,0,0.88888888888888888889,0E-20,8,0,0,0,0,0,0,1
0cc4cb598660e0a7f3a5679e218c0328,2020-03-01,False,554,116,15,0.51805054151624548736,0.82758620689655172414,287,96,4,0,7,4,28,2
0cc6bfb53b8aa4fe821c2248b3930987,2020-03-01,True,8,2,0,0.75000000000000000000,0.50000000000000000000,6,1,0,0,0,0,0,1
0cc88a89cf04f7539d4e8d692c3598d9,2020-03-01,False,17,2,0,0.76470588235294117647,0E-20,13,0,0,0,0,0,0,3
0cc98e631c4eca2b78bcbbd870fb86d8,2020-03-01,True,22,2,0,0.90909090909090909091,0E-20,20,0,0,0,0,0,0,2
0cd3cfa00042c52e0b1ccc309ebc9bed,2020-03-01,True,1,1,0,1.00000000000000000000,0E-20,1,0,0,0,0,0,0,0
0cd42d9fe9c8b5e1ca4d921e4af93f8f,2020-03-01,True,7,3,0,0.42857142857142857143,1.3333333333333333,3,4,0,0,0,0,0,0
0cd6ef0c9a1e175533fbe34817bc871a,2020-03-01,True,3,2,1,0.66666666666666666667,0E-20,2,0,0,0,1,0,0,0
0ce31f7e4b09c83ec0fe50b8db3335ed,2020-03-01,False,13,3,1,0.92307692307692307692,0E-20,12,0,0,0,1,0,0,0
0ce34d378d1ce9710af93695d14c6c7a,2020-03-01,False,26,7,3,0.53846153846153846154,0.85714285714285714286,14,6,0,0,0,3,0,0
0ce5c3046714db90a15174e83c011317,2020-03-01,False,96,14,12,0.46875000000000000000,0.78571428571428571429,45,11,2,0,1,9,5,1
0ce611306020ccaa65a8bf4bf7ec4f11,2020-03-01,True,10,1,0,0.20000000000000000000,2.0000000000000000,2,2,0,1,0,0,0,0
0ce8a4b84d8608f6fd182287916c589f,2020-03-01,False,4,2,0,0.75000000000000000000,0E-20,3,0,0,0,0,0,0,1
0cec2042f0608cb20d022c3f344b0c76,2020-03-01,False,15,7,1,0.53333333333333333333,0.57142857142857142857,8,4,0,0,1,0,0,1
0cef255b181ac3e38de47ffbbf1f9fe9,2020-03-01,True,160,2,0,0.94375000000000000000,1.00000000000000000000,151,2,0,0,0,0,0,2
0cf5ba6a77c995b49a21f0e3d8e91c76,2020-03-01,False,20,2,0,0.90000000000000000000,0E-20,18,0,0,0,0,0,0,1
0cfb7ce976eefefb2fedf30af50b7c33,2020-03-01,False,5,3,1,0.40000000000000000000,0.66666666666666666667,2,2,0,0,1,0,0,0
0d01d5d50bfe2ae69d23d7dc727b919f,2020-03-01,False,11,3,1,0.63636363636363636364,1.00000000000000000000,7,3,0,0,1,0,0,0
0d044390bb1bdeab2387d8c3ed1e1666,2020-03-01,True,18,2,0,0.94444444444444444444,0E-20,17,0,0,0,0,0,0,1
0d04c4c5f3e87f978fd8331a69b6adc9,2020-03-01,True,1,1,0,1.00000000000000000000,0E-20,1,0,0,0,0,0,0,0
0d0750f3076764c254b83fd9e6934ff4,2020-03-01,True,3,2,0,0.33333333333333333333,0E-20,1,0,0,0,0,0,0,2
0d0e724bf9a09bceabf0fc8bad5527ff,2020-03-01,True,11,2,0,1.00000000000000000000,0E-20,11,0,0,0,0,0,0,0
0d11aa12bec8a5522164415b14c36071,2020-03-01,False,33,7,3,0.42424242424242424242,0E-20,14,0,3,7,0,0,1,2
0d14f9d4b6cb4b819fd03a12164339fc,2020-03-01,True,5,3,0,0.20000000000000000000,1.00000000000000000000,1,3,0,0,0,0,1,0
0d1d2878091c7c030765deccf5bec3b0,2020-03-01,False,18,3,1,0.88888888888888888889,0E-20,16,0,0,0,1,0,1,0
0d1e6a998f54e9da4e4e78e17d0b5adb,2020-03-01,True,22,14,1,0.31818181818181818182,0.85714285714285714286,7,12,1,0,0,0,0,1
0d2025673dea7ccaabe410877a36977a,2020-03-01,False,32,6,6,0.43750000000000000000,0E-20,14,0,0,0,0,6,0,4
0d22455320be2704d0779fbdfe709d62,2020-03-01,True,37,6,0,0.78378378378378378378,0E-20,29,0,0,0,0,0,0,0
0d264b6625795cf7389f3d3a41c6589e,2020-03-01,True,3,1,0,1.00000000000000000000,0E-20,3,0,0,0,0,0,0,0
0d29180c72449dfcd11b1eec373ccca0,2020-03-01,True,33,2,0,0.90909090909090909091,0E-20,30,0,0,0,0,0,0,2
0d2925f4524dc76ea9e6fdf1928ff78f,2020-03-01,True,10,4,0,0.10000000000000000000,2.0000000000000000,1,8,0,0,0,0,0,1
0d2e1ae236a657bb038dce6da627111f,2020-03-01,True,205,2,0,0.92682926829268292683,0E-20,190,0,0,1,0,0,0,7
0d2ec4cab38b54784c94daca9b61aad1,2020-03-01,True,26,16,0,0.11538461538461538462,1.4375000000000000,3,23,0,0,0,0,0,0
0d2f28fbfb3c845930a1cba0672950b1,2020-03-01,False,7,2,0,0.85714285714285714286,0E-20,6,0,0,0,0,0,0,0
0d328998475b88ade6ae0f0cf3d79e36,2020-03-01,True,4,2,0,0.50000000000000000000,0.50000000000000000000,2,1,0,0,0,0,0,0
0d37076b645d351a71c6b1f84e299367,2020-03-01,False,205,51,6,0.38536585365853658537,0.88235294117647058824,79,45,4,36,1,1,6,1
0d3781835da392f6e8faaa492173a381,2020-03-01,True,22,2,0,0.36363636363636363636,0.50000000000000000000,8,1,0,4,0,0,0,0
0d480b3ed3b7a30a1b1885a16818c28c,2020-03-01,True,8,3,0,0.50000000000000000000,0.33333333333333333333,4,1,0,0,0,0,0,1
0d50a647a916be881d02a90e4988ce85,2020-03-01,False,117,6,0,0.92307692307692307692,0.33333333333333333333,108,2,0,0,0,0,1,1
0d52162f7e44ca6be715bbd833afded6,2020-03-01,True,40,2,0,0.82500000000000000000,0E-20,33,0,0,0,0,0,0,6
0d588bdcf228620c2493acc37502d78f,2020-03-01,False,25,9,7,0.40000000000000000000,0.11111111111111111111,10,1,1,0,2,4,4,0
0d58f76d219f25ff8d6a773f4eeb4d0f,2020-03-01,True,21,3,0,0.85714285714285714286,0.33333333333333333333,18,1,0,0,0,0,0,1
0d5c18567f22de8fe2edb915c8267456,2020-03-01,True,6,2,0,0.16666666666666666667,0E-20,1,0,0,0,0,0,0,0
0d5dcae7cfe01140ab4256577bbb98f9,2020-03-01,True,10,10,0,0.10000000000000000000,0E-20,1,0,0,0,0,0,0,1
0d6412a14c3de72f642b5fc0ef0abfea,2020-03-01,True,21,8,6,0.04761904761904761905,1.2500000000000000,1,10,1,0,1,4,1,1
0d658a152c428901b7bd0de5ea105df2,2020-03-01,True,20,6,3,0.35000000000000000000,0.66666666666666666667,7,4,0,0,0,3,2,1
0d65c3f12c3dec5a48e7b9bed79e2b08,2020-03-01,False,57,11,0,0.26315789473684210526,0.36363636363636363636,15,4,0,25,0,0,0,3
0d70e16a980cef43a679e256192bb117,2020-03-01,False,41,3,0,0.87804878048780487805,0E-20,36,0,0,0,0,0,0,2
0d714e18eee2508ae6dd7a526902d067,2020-03-01,True,10,4,0,0.20000000000000000000,0.50000000000000000000,2,2,0,0,0,0,3,0
0d75226100167a49e8f0829d6074478f,2020-03-01,False,268,27,32,0.64925373134328358209,0.07407407407407407407,174,2,14,2,10,8,12,2
0d75e0a43dc1b44c71b7323b402d2c7c,2020-03-01,True,8,4,2,0.12500000000000000000,1.2500000000000000,1,5,0,0,0,2,0,0
0d77a7b183311a7c8f9656b51516e48d,2020-03-01,True,70,3,0,0.91428571428571428571,0E-20,64,0,0,0,0,0,0,1
0d788c12153c6c096d98612b67d6e161,2020-03-01,True,10,2,1,0.70000000000000000000,0E-20,7,0,1,0,0,0,1,0
0d7c4c62f923a1527f1e9e5bb30e5d60,2020-03-01,False,23,15,2,0.21739130434782608696,0.66666666666666666667,5,10,0,0,1,1,0,0
0d822a7a2f7fc12d6fa9485cae26ac92,2020-03-01,True,20,5,0,0.60000000000000000000,1.00000000000000000000,12,5,0,0,0,0,1,2
0d846436f0029f9284662f0c3b8bcf87,2020-03-01,False,3,1,0,1.00000000000000000000,0E-20,3,0,0,0,0,0,0,0
0d86251c9801d5ee77c54b90ac2aa67a,2020-03-01,False,32,8,0,0.84375000000000000000,0.37500000000000000000,27,3,0,0,0,0,0,2
0d8e41a8f6d976abdcbd472614f0ef4a,2020-03-01,False,119,2,0,0.94117647058823529412,0.50000000000000000000,112,1,0,0,0,0,0,4
0d91ab97f0b8ea9b73d39bd7bad98ada,2020-03-01,True,3,1,0,0.66666666666666666667,1.00000000000000000000,2,1,0,0,0,0,0,0
0d938e2f3cfbdea32efb93487ac3e795,2020-03-01,True,5,2,0,0.40000000000000000000,0.50000000000000000000,2,1,0,0,0,0,1,0
0d93cc3166cd178c3ba27c9aa20f1e7d,2020-03-01,True,10,2,6,0.20000000000000000000,0E-20,2,0,6,0,0,0,0,1
0d9ee367b763d0b2f545146dbd3077f6,2020-03-01,True,5,2,0,0.20000000000000000000,1.00000000000000000000,1,2,0,0,0,0,0,0
0da1504d980be54d4b4af66a2cd25907,2020-03-01,True,11,2,0,0.90909090909090909091,0E-20,10,0,0,0,0,0,0,1
0da5b6f2dfead56df573462771939cdd,2020-03-01,True,5,2,0,0.40000000000000000000,1.5000000000000000,2,3,0,0,0,0,0,0
0da85de4b3a3eabcb2d823fa1f500545,2020-03-01,True,6,2,0,0.66666666666666666667,0.50000000000000000000,4,1,0,0,0,0,0,1
0db9634cc54c9ab17bc72e44d691d9ed,2020-03-01,True,1,1,0,1.00000000000000000000,0E-20,1,0,0,0,0,0,0,0
0dbb3fb9a5cd1d5f8a9075b5bb8070aa,2020-03-01,True,9,5,0,0.33333333333333333333,1.2000000000000000,3,6,0,0,0,0,0,0
0dbebe29a794c4444cd6283357e20c4c,2020-03-01,False,43,4,5,0.74418604651162790698,1.2500000000000000,32,5,4,0,0,1,0,1
0dc774522e8c413fef69ebd5299df102,2020-03-01,False,7,4,0,0.28571428571428571429,1.00000000000000000000,2,4,0,0,0,0,0,0
0dcc8f4ce52a8314a26dfcf4bed923d9,2020-03-01,True,7,2,1,0.28571428571428571429,1.5000000000000000,2,3,0,0,1,0,0,0
0dce10a69738fe23463f7c4612cfb069,2020-03-01,False,105,3,1,0.76190476190476190476,0E-20,80,0,0,14,0,1,0,4
0dd2f3ce45e732e33b6d3f208b8fdc56,2020-03-01,False,7,3,3,0.42857142857142857143,0.33333333333333333333,3,1,0,0,3,0,0,0
0dd3985fed53410ffc15c2da8b6383c2,2020-03-01,True,5,1,0,0.80000000000000000000,1.00000000000000000000,4,1,0,0,0,0,0,0
0dd6549a6201d2524ddfc2fdd6cc7a2b,2020-03-01,False,8,4,2,0.37500000000000000000,0E-20,3,0,0,0,0,2,0,2
0dd6a05af8322cde3b20868540729d23,2020-03-01,True,75,9,2,0.72000000000000000000,1.1111111111111111,54,10,2,0,0,0,0,1
0dd9a2cd1cff1d345551a02ad725edf0,2020-03-01,True,14,3,1,0.71428571428571428571,0E-20,10,0,0,0,1,0,0,3
0de3bffbc9640bea73a044bcee00175e,2020-03-01,True,9,5,0,0.11111111111111111111,1.6000000000000000,1,8,0,0,0,0,0,0
0de814294fb368e8805412c17da684f4,2020-03-01,True,6,1,0,0.33333333333333333333,0E-20,2,0,0,0,0,0,0,0
0dea6edb560dd5f0e91093300313dbd3,2020-03-01,True,6,2,0,0.33333333333333333333,1.00000000000000000000,2,2,0,0,0,0,0,1
0deb1c54814305ca9ad266f53bc82511,2020-03-01,True,33,4,10,0.45454545454545454545,0E-20,15,0,10,0,0,0,3,2
0deb678063ed689271c78cdc6b2f33e8,2020-03-01,True,63,3,0,0.88888888888888888889,0E-20,56,0,0,0,0,0,0,4
0dee332e3ab281e641da84c67a3f0ac9,2020-03-01,True,22,2,0,0.95454545454545454545,0E-20,21,0,0,0,0,0,0,1
0df07339d531ff4d8c6c3ca5526d6f0d,2020-03-01,False,38,11,14,0.05263157894736842105,0.81818181818181818182,2,9,5,0,1,8,12,1
0df139c64dda04f9beb389e2bac9899c,2020-03-01,False,23,4,11,0.08695652173913043478,0E-20,2,0,5,0,0,6,7,1
0df4d6864ef3c2f01c88dc7e64647f3c,2020-03-01,True,2,2,0,0E-20,0E-20,0,0,0,0,0,0,1,0
0df68406e6827fa5abff14bf86330392,2020-03-01,False,33,2,0,0.84848484848484848485,0E-20,28,0,0,0,0,0,0,0
0dfc39b243c6f550cb4c3042f85463cf,2020-03-01,False,52,15,15,0.09615384615384615385,0.46666666666666666667,5,7,10,12,3,2,2,2
0dfd8a39e2a5dd536c185e19a804a73b,2020-03-01,False,51,9,2,0.52941176470588235294,1.1111111111111111,27,10,1,0,1,0,1,2
0e04019ccad091fe4d653c23bba869e4,2020-03-01,True,12,2,0,0.75000000000000000000,0E-20,9,0,0,0,0,0,0,3
0e060a1c8e84106ab2017569de1e61f5,2020-03-01,True,17,3,3,0.47058823529411764706,0E-20,8,0,0,0,0,3,2,2
0e0d9d023666282807a4401a19ca4be6,2020-03-01,False,13,5,1,0.69230769230769230769,0.20000000000000000000,9,1,0,0,1,0,0,2
0e14f69fc22dff501e2c2830f5c437dc,2020-03-01,True,121,1,0,0.99173553719008264463,1.00000000000000000000,120,1,0,0,0,0,0,0
0e19a8bac63f97a513063dcb9a64442b,2020-03-01,False,83,8,8,0.69879518072289156627,0.62500000000000000000,58,5,3,0,0,5,2,2
0e2de525d414b54197c6b1a701f66329,2020-03-01,True,12,2,0,0.50000000000000000000,0.50000000000000000000,6,1,0,0,0,0,0,1
0e30886af233657ed9aa9eac4697dfc9,2020-03-01,True,13,3,0,0.53846153846153846154,1.6666666666666667,7,5,0,0,0,0,0,1
0e3447d81eceb50f1ef96bc984db434d,2020-03-01,True,10,3,0,0.80000000000000000000,0E-20,8,0,0,0,0,0,0,0
0e474a52707c0bbee44c5ecf340737dc,2020-03-01,False,312,4,1,0.70512820512820512821,0.25000000000000000000,220,1,0,61,1,0,1,5
0e504ae6ed59309793e636a5ea949b7a,2020-03-01,False,68,18,2,0.48529411764705882353,0.77777777777777777778,33,14,0,12,2,0,1,1
0e522ca881f705fc3f594e4eb0a323b0,2020-03-01,True,43,6,10,0.48837209302325581395,0.16666666666666666667,21,1,2,0,0,8,4,1
0e54ea658d89e44612a64056797b3133,2020-03-01,True,15,2,0,0.73333333333333333333,0E-20,11,0,0,0,0,0,0,4
0e5895d0a26665b04551063793b657ca,2020-03-01,True,14,2,0,0.35714285714285714286,0E-20,5,0,0,0,0,0,0,1
0e590f37b9df06eef2c4f7f8808b75c2,2020-03-01,True,7,2,0,0.42857142857142857143,1.5000000000000000,3,3,0,0,0,0,0,0
0e606f224067c9eb6eb32f6bb5a639f4,2020-03-01,True,37,2,0,0.83783783783783783784,0.50000000000000000000,31,1,0,0,0,0,1,1
0e6b8fe11086937e1afcac826bd7171c,2020-03-01,True,9,2,0,0.88888888888888888889,0E-20,8,0,0,0,0,0,1,0
0e7adb08b43a589df528d2bdd69b6b03,2020-03-01,True,11,3,7,0.27272727272727272727,0E-20,3,0,0,0,0,7,0,1
0e89f51a2620e228412cc57be257a045,2020-03-01,True,10,1,0,1.00000000000000000000,0E-20,10,0,0,0,0,0,0,0
0e8cacc05383b73d6438ba5445f98bd1,2020-03-01,True,38,3,8,0.71052631578947368421,0.33333333333333333333,27,1,8,0,0,0,0,2
0e8e28d333787c59012c2067176d1113,2020-03-01,False,10,4,0,0.50000000000000000000,0E-20,5,0,0,0,0,0,2,1
0e971cacb2ff8d275bc34532b829256c,2020-03-01,False,8,1,0,0.87500000000000000000,1.00000000000000000000,7,1,0,0,0,0,0,0
0ea2f58f6ebe35f4bc5b37b01911fd0a,2020-03-01,True,15,3,7,0.40000000000000000000,0E-20,6,0,0,0,0,7,1,1
0ea3baf54deab0883f082113fed6ee93,2020-03-01,True,35,2,0,0.97142857142857142857,0E-20,34,0,0,0,0,0,0,1
0eab014d72571ee42a47f0633973d568,2020-03-01,False,2,2,0,0.50000000000000000000,0.50000000000000000000,1,1,0,0,0,0,0,0
0eab43b69fa6629084a850cba728e266,2020-03-01,True,6,1,0,1.00000000000000000000,0E-20,6,0,0,0,0,0,0,0
0eac58b24e2eac17a2ea7e9c5d888c91,2020-03-01,True,6,3,2,0.66666666666666666667,0E-20,4,0,0,0,2,0,0,0
0eac72e421474777ba5b8935618852db,2020-03-01,True,3,1,0,0.66666666666666666667,1.00000000000000000000,2,1,0,0,0,0,0,0
0eb58ef4fc3c4c26bef8347caee43ad8,2020-03-01,True,11,9,0,0.18181818181818181818,0E-20,2,0,0,0,0,0,0,1
0eb86097608db899c11bb6b2ede02d85,2020-03-01,True,14,2,0,0.71428571428571428571,0E-20,10,0,0,0,0,0,0,2
0ebc02912381c1d4c80675a5b32a5490,2020-03-01,False,23,3,2,0.86956521739130434783,0E-20,20,0,0,0,2,0,0,0
0ebe693a57b71862cbf499f666b29f1b,2020-03-01,True,150,6,14,0.86666666666666666667,0E-20,130,0,4,4,0,10,1,0
0ebf053205edd1a83add5f1c6107756f,2020-03-01,True,5,3,0,0.60000000000000000000,0.33333333333333333333,3,1,0,0,0,0,0,1
0ec009e358ac556a395f37aece26347d,2020-03-01,False,117,3,0,0.80341880341880341880,0E-20,94,0,0,0,0,0,0,6
0ec1409128e589658efc924e7a7ce0a6,2020-03-01,True,3,1,0,1.00000000000000000000,0E-20,3,0,0,0,0,0,0,0
0ec18909ccd69f4d81765576102d387e,2020-03-01,True,6,3,1,0.16666666666666666667,1.3333333333333333,1,4,0,0,1,0,0,0
0ec8af13ea57be28f05285f2ff6ced35,2020-03-01,False,73,8,12,0.54794520547945205479,0E-20,40,0,2,3,0,10,12,2
0ec8f30c6d6508ce1d90d5305044d683,2020-03-01,True,28,2,2,0.64285714285714285714,0E-20,18,0,1,0,0,1,0,2
0ecaf29eb7c0fc263319d474ee65cf39,2020-03-01,False,7,3,0,0.42857142857142857143,1.00000000000000000000,3,3,0,0,0,0,0,1
0ecfe6c925936815e839c3a755250ea2,2020-03-01,True,28,2,0,0.85714285714285714286,0E-20,24,0,0,0,0,0,0,2
0ed329f49476518526503e0df97b7c7d,2020-03-01,True,198,14,8,0.08585858585858585859,0E-20,17,0,0,139,1,7,0,1
0ed391f5b5a98a16ae6cf2e3e7377106,2020-03-01,True,8,1,0,1.00000000000000000000,0E-20,8,0,0,0,0,0,0,0
0edcfcdf28f604b053d787ce9e7352e9,2020-03-01,False,11,3,0,0.72727272727272727273,0.66666666666666666667,8,2,0,0,0,0,0,1
0ee692c9692a49c6ef581802f378166d,2020-03-01,True,2,1,0,0.50000000000000000000,0E-20,1,0,0,0,0,0,0,0
0ee96563ca970f143fe12f3c6f8a60cb,2020-03-01,True,17,6,9,0.35294117647058823529,0E-20,6,0,0,0,0,9,1,1
0eeedde8a9a9db5bfe113591fe9dbeab,2020-03-01,True,16,2,0,0.93750000000000000000,0E-20,15,0,0,0,0,0,0,1
0eefd243959daf22d0fbd4bf01c6a197,2020-03-01,True,57,13,12,0.26315789473684210526,0.76923076923076923077,15,10,3,0,1,8,8,3
0ef77e238ed02ced23449c8b5836a66a,2020-03-01,True,53,2,0,0.71698113207547169811,0E-20,38,0,0,0,0,0,2,1
0efc163c483b491c3b7def4d942957f6,2020-03-01,False,3,2,0,0.66666666666666666667,0E-20,2,0,0,0,0,0,0,1
0f03310d0befa722a1052a7728bced39,2020-03-01,True,9,1,0,0.88888888888888888889,0E-20,8,0,0,0,0,0,0,0
0f042bb4e7399a4df940ada2f8ef4137,2020-03-01,False,58,10,4,0.48275862068965517241,0.20000000000000000000,28,2,0,1,1,3,10,0
0f08afd504368d0434b1653f654345a4,2020-03-01,True,3,1,0,1.00000000000000000000,0E-20,3,0,0,0,0,0,0,0
0f09698017af107026ad0b0be011fa73,2020-03-01,True,11,2,0,0.81818181818181818182,0E-20,9,0,0,0,0,0,0,2
0f0c16e2f7b44629053d8bc09ffdcc00,2020-03-01,False,16,1,0,0.87500000000000000000,0E-20,14,0,0,0,0,0,0,0
0f0c293f35c447337ef99732f40b037b,2020-03-01,True,4,1,0,1.00000000000000000000,0E-20,4,0,0,0,0,0,0,0
0f0ec0fdd392d1388a433df268f0d2c7,2020-03-01,False,94,20,12,0.34042553191489361702,0E-20,32,0,7,9,0,5,10,0
0f14016861e191f17ba0ba82764c0d68,2020-03-01,True,25,2,0,0.76000000000000000000,0E-20,19,0,0,0,0,0,3,1
0f18a38924cc8278162d64b49f54bda6,2020-03-01,True,17,2,10,0.05882352941176470588,0E-20,1,0,10,0,0,0,0,1
0f1ae9f06e02e3b46a532b4f175ff7c4,2020-03-01,True,4,2,1,0.50000000000000000000,0E-20,2,0,0,0,1,0,0,0
0f220c4ecf81fc0378e5ff801adfe29a,2020-03-01,True,1,1,0,1.00000000000000000000,0E-20,1,0,0,0,0,0,0,0
0f280b5e7c08eb3d3d3e308f685225e8,2020-03-01,True,8,1,1,0E-20,6.0000000000000000,0,6,0,0,0,1,0,0
0f2b628aa6b32a570c652d142ee639d4,2020-03-01,True,91,7,2,0.89010989010989010989,0E-20,81,0,2,0,0,0,2,3
0f2c10221761013a723e96616f2d133a,2020-03-01,True,57,2,0,0.94736842105263157895,0E-20,54,0,0,0,0,0,0,3
0f3da27b02c6ab212c9e0c7f85618b61,2020-03-01,True,24,16,0,0.29166666666666666667,0.81250000000000000000,7,13,0,0,0,0,1,0
0f3e321ae000fe8732bf34e5fe8e7bae,2020-03-01,True,3,1,0,0.33333333333333333333,1.00000000000000000000,1,1,0,0,0,0,0,0
0f4280973a41f53e5f3eb98b58775cee,2020-03-01,True,1,1,0,1.00000000000000000000,0E-20,1,0,0,0,0,0,0,0
0f46776cc628de9c375b42eccb69f3d1,2020-03-01,True,10,2,0,0.70000000000000000000,0E-20,7,0,0,0,0,0,3,0
